Date,Stock Index,Open Price,Close Price,Daily High,Daily Low,Trading Volume,GDP Growth (%),Inflation Rate (%),Unemployment Rate (%)
2000-09-17,S&P 500,2738.38,2776.15,2815.83,2724.65,803391029,8.61,9.09,3.06
2000-09-18,NASDAQ,4095.52,4065.92,4099.8,4052.27,656769495,-2.48,1.05,10.87
2000-09-19,Dow Jones,3407.69,3440.34,3449.51,3392.56,292310819,-4.86,9.91,12.27
2000-09-20,Dow Jones,4570.09,4575.860000000001,4613.780000000001,4539.47,588433442,-3.9,2.98,14.51
2000-09-21,NASDAQ,2773.52,2728.98,2774.62,2707.06,428027589,-1.65,0.84,3.93
2000-09-22,NASDAQ,3428.36,3475.54,3516.38,3392.02,997020931,-4.5,0.05,8.92
2000-09-23,Dow Jones,3525.23,3526.4900000000002,3527.19,3480.48,882279953,2.54,4.09,9.38
2000-09-24,Dow Jones,3366.79,3345.88,3399.65,3312.17,262680517,-0.29,6.3,13.99
2000-09-25,NASDAQ,3810.54,3807.48,3828.79,3797.26,161450329,-2.29,3.32,10.15
2000-09-26,S&P 500,1949.73,1985.52,2016.09,1903.1,964898980,6.25,8.37,3.89
2000-09-27,S&P 500,3049.46,3029.95,3084.26,3016.73,942649882,-1.93,7.17,7.67
2000-09-28,NASDAQ,1416.9,1386.17,1434.02,1378.68,44923880,5.31,3.5,10.51
2000-09-29,S&P 500,2538.05,2500.96,2543.4500000000003,2496.46,49638538,0.24,7.34,11.1
2000-09-30,NASDAQ,2950.67,2930.46,2954.15,2902.29,90477925,2.68,9.4,13.22
2000-10-01,S&P 500,3608.9,3636.9,3666.35,3603.21,586610749,9.01,0.93,4.35
2000-10-02,S&P 500,4802.12,4799.28,4828.15,4792.34,389281039,-4.44,3.06,14.37
2000-10-03,Dow Jones,3402.6,3375.35,3439.71,3360.35,688205970,2.5,4.63,2.77
2000-10-04,Dow Jones,3974.38,3941.0,3999.87,3926.92,259063786,7.82,4.98,14.79
2000-10-05,S&P 500,3025.06,3008.33,3046.18,2978.12,168322548,3.82,5.42,13.15
2000-10-06,S&P 500,3536.42,3580.41,3600.31,3495.58,958356686,-0.85,3.01,10.58
2000-10-07,Dow Jones,1283.73,1268.03,1285.05,1229.96,605488153,0.97,6.67,11.55
2000-10-08,Dow Jones,2017.57,2066.38,2083.1600000000003,2004.45,926303351,5.2,6.45,2.94
2000-10-09,Dow Jones,2447.41,2445.93,2496.21,2433.66,673738664,8.36,5.78,2.54
2000-10-10,NASDAQ,2889.97,2857.89,2933.6499999999996,2809.6,759198199,-4.38,1.14,3.32
2000-10-11,S&P 500,1182.59,1221.6999999999998,1238.1699999999998,1182.1799999999998,599679326,-3.93,4.77,3.14
2000-10-12,Dow Jones,1560.1,1556.1399999999999,1589.49,1512.1499999999999,43125522,-0.12,3.56,9.12
2000-10-13,S&P 500,2107.26,2128.23,2170.59,2097.2700000000004,528736760,-1.51,4.91,4.8
2000-10-14,NASDAQ,4886.13,4934.5,4956.56,4838.77,686031319,-1.03,9.22,13.18
2000-10-15,NASDAQ,2325.39,2280.41,2326.29,2263.29,447657593,-1.68,4.81,7.79
2000-10-16,Dow Jones,2928.16,2887.83,2931.89,2865.81,729083528,-2.06,0.14,11.04
2000-10-17,NASDAQ,1784.39,1806.44,1831.96,1749.0300000000002,85250838,-3.04,4.39,10.49
2000-10-18,S&P 500,3443.12,3421.2999999999997,3491.5899999999997,3391.9199999999996,29357507,9.01,8.21,6.16
2000-10-19,Dow Jones,2122.73,2091.16,2157.39,2075.2599999999998,302184777,-2.84,7.8,5.16
2000-10-20,S&P 500,1827.97,1781.91,1831.52,1754.22,355289598,-1.93,5.13,6.45
2000-10-21,S&P 500,3066.29,3018.47,3075.7599999999998,2981.93,389662344,-1.31,2.5,12.36
2000-10-22,NASDAQ,1022.02,1049.47,1088.04,1019.9,561847314,9.0,4.65,9.62
2000-10-23,NASDAQ,1030.66,994.1000000000001,1072.73,993.5400000000002,354842446,6.34,5.64,5.3
2000-10-24,NASDAQ,1876.28,1873.05,1907.16,1850.1499999999999,459837490,6.85,10.0,12.63
2000-10-25,NASDAQ,1146.89,1157.48,1189.7,1140.3000000000002,721673121,-3.43,6.44,2.71
2000-10-26,NASDAQ,1432.1,1424.9399999999998,1433.52,1391.7199999999998,476575529,7.54,6.94,11.09
2000-10-27,Dow Jones,2355.44,2308.15,2396.87,2297.4500000000003,713027454,1.12,4.91,7.71
2000-10-28,S&P 500,4210.34,4238.6900000000005,4278.1,4188.7,67206738,-1.06,3.54,11.51
2000-10-29,S&P 500,3288.19,3239.2400000000002,3301.14,3229.36,860679344,3.64,8.13,14.06
2000-10-30,S&P 500,3050.67,3076.86,3112.29,3023.25,461574270,7.33,4.95,11.75
2000-10-31,S&P 500,2173.96,2213.29,2224.0299999999997,2168.16,747310003,6.68,9.95,7.75
2000-11-01,NASDAQ,4727.01,4720.29,4729.030000000001,4719.13,398611191,8.35,4.57,3.96
2000-11-02,S&P 500,2588.06,2591.61,2601.67,2585.5,589016916,8.92,0.68,12.48
2000-11-03,Dow Jones,1348.37,1346.07,1357.3,1298.36,914130145,-1.43,6.83,7.99
2000-11-04,Dow Jones,3468.27,3457.19,3485.16,3450.08,786238770,1.36,0.47,2.98
2000-11-05,S&P 500,1455.35,1494.09,1515.01,1419.9299999999998,299851472,-4.78,2.51,11.35
2000-11-06,S&P 500,2380.89,2420.2799999999997,2445.7099999999996,2377.49,634108113,8.19,3.54,5.79
2000-11-07,Dow Jones,3029.65,3013.23,3053.4900000000002,3007.82,355650433,-2.68,7.39,2.64
2000-11-08,Dow Jones,4496.89,4508.400000000001,4521.93,4471.450000000001,957518834,7.92,4.94,13.74
2000-11-09,NASDAQ,2974.19,3016.88,3018.34,2950.9500000000003,838041984,-0.06,0.29,8.28
2000-11-10,Dow Jones,3809.04,3855.25,3885.51,3761.46,261719658,0.52,6.17,5.65
2000-11-11,NASDAQ,4971.27,4972.17,4991.96,4924.030000000001,59332472,-4.41,4.11,11.31
2000-11-12,NASDAQ,1525.96,1521.24,1540.89,1482.26,518136265,-0.1,9.22,13.52
2000-11-13,NASDAQ,2098.93,2076.7999999999997,2142.2799999999997,2046.6899999999998,426556260,8.33,5.0,2.0
2000-11-14,NASDAQ,2578.3,2624.19,2661.53,2555.55,733005039,-4.62,7.09,10.94
2000-11-15,NASDAQ,2687.31,2651.59,2730.2,2633.78,568358327,1.09,2.19,11.97
2000-11-16,S&P 500,2644.08,2652.06,2676.81,2596.73,441074308,-4.53,7.61,4.73
2000-11-17,Dow Jones,4630.44,4608.7,4636.99,4578.55,544828023,0.56,7.21,8.37
2000-11-18,NASDAQ,3856.13,3834.03,3890.94,3805.0800000000004,104815798,-2.41,9.04,3.16
2000-11-19,Dow Jones,3431.62,3422.12,3441.92,3410.52,282017547,-1.22,0.34,11.71
2000-11-20,Dow Jones,2237.49,2287.37,2309.43,2235.16,131662819,8.16,4.48,13.02
2000-11-21,NASDAQ,4295.16,4250.66,4298.41,4203.4,724136414,1.54,6.79,3.41
2000-11-22,S&P 500,4820.24,4828.09,4869.360000000001,4804.55,743816310,-0.89,0.95,12.61
2000-11-23,NASDAQ,4284.79,4243.05,4291.09,4220.92,120220773,3.84,4.11,12.03
2000-11-24,S&P 500,1006.26,971.71,1051.41,965.98,286176050,-2.87,9.42,6.51
2000-11-25,Dow Jones,3545.61,3539.57,3588.82,3497.7200000000003,974307080,-1.11,4.36,10.97
2000-11-26,S&P 500,1204.54,1205.59,1228.82,1203.1599999999999,783834411,3.19,9.85,2.0
2000-11-27,S&P 500,2030.43,2006.3100000000002,2067.65,1964.6100000000001,930125849,-1.44,0.57,14.11
2000-11-28,S&P 500,1238.1,1219.75,1269.07,1212.74,543439950,5.19,7.18,9.15
2000-11-29,Dow Jones,3415.18,3373.8799999999997,3455.33,3329.5499999999997,605731023,2.37,5.81,10.06
2000-11-30,Dow Jones,3746.36,3726.6800000000003,3767.9500000000003,3690.1900000000005,299002508,6.58,5.01,10.64
2000-12-01,S&P 500,1457.95,1504.6100000000001,1543.9,1449.72,89922072,9.22,9.71,9.3
2000-12-02,S&P 500,2535.36,2579.83,2602.95,2507.07,371931165,-3.26,1.3,13.14
2000-12-03,NASDAQ,2824.95,2808.4399999999996,2872.0,2792.8099999999995,340463988,0.02,8.96,9.93
2000-12-04,S&P 500,2476.21,2483.3,2507.6200000000003,2467.3,332973047,-0.21,6.91,13.8
2000-12-05,NASDAQ,1484.1,1525.06,1548.19,1441.1399999999999,172107590,-2.73,2.59,9.57
2000-12-06,S&P 500,2675.79,2626.41,2715.04,2606.23,34801400,7.15,9.02,4.22
2000-12-07,NASDAQ,4004.71,4035.78,4076.86,3984.78,405682035,6.4,4.29,13.88
2000-12-08,Dow Jones,1284.03,1328.87,1356.59,1275.54,440142915,2.27,8.14,10.86
2000-12-09,S&P 500,1320.72,1279.8500000000001,1329.71,1260.7,280977258,3.07,3.89,11.09
2000-12-10,S&P 500,2419.09,2385.23,2442.48,2341.65,984297575,-4.11,8.51,14.81
2000-12-11,S&P 500,4766.9,4812.969999999999,4861.369999999999,4748.74,538674981,3.33,6.37,2.98
2000-12-12,S&P 500,3674.29,3678.04,3715.69,3626.71,495271864,6.87,1.41,7.57
2000-12-13,NASDAQ,3714.68,3666.1,3755.24,3618.7799999999997,418328413,3.61,6.5,5.11
2000-12-14,S&P 500,2447.68,2423.44,2449.3199999999997,2416.2000000000003,894455497,-1.02,1.91,10.2
2000-12-15,Dow Jones,3374.64,3369.6299999999997,3398.0299999999997,3360.7599999999998,266850333,5.01,4.12,12.49
2000-12-16,Dow Jones,1040.52,1059.81,1092.1399999999999,997.39,11142310,0.42,1.7,14.56
2000-12-17,S&P 500,3544.38,3567.7000000000003,3609.2000000000003,3524.7400000000002,788614726,3.17,0.22,7.91
2000-12-18,Dow Jones,4653.15,4702.69,4705.15,4652.929999999999,184397027,2.31,2.12,12.22
2000-12-19,S&P 500,3450.29,3429.04,3492.91,3415.35,898289634,0.72,5.36,13.92
2000-12-20,S&P 500,4494.79,4498.61,4526.03,4464.91,944054758,5.78,4.82,10.88
2000-12-21,Dow Jones,3895.89,3899.22,3909.0899999999997,3855.93,773239779,8.26,5.01,5.16
2000-12-22,S&P 500,1482.23,1472.79,1498.09,1466.12,199231916,-4.92,2.48,9.9
2000-12-23,Dow Jones,4609.81,4576.7300000000005,4623.910000000001,4571.200000000001,505328467,9.0,6.85,14.61
2000-12-24,NASDAQ,1265.78,1313.53,1340.07,1219.68,547854448,2.67,7.04,14.84
2000-12-25,S&P 500,3135.87,3171.2,3173.7799999999997,3098.31,79191199,5.51,3.58,10.35
2000-12-26,NASDAQ,1568.55,1568.3799999999999,1576.48,1538.8899999999999,731413626,7.83,8.81,13.53
2000-12-27,Dow Jones,1046.83,1057.1499999999999,1097.78,1008.3699999999999,553195814,2.01,6.44,4.6
2000-12-28,NASDAQ,2688.14,2660.87,2694.77,2639.43,263620848,7.52,7.13,5.2
2000-12-29,NASDAQ,2180.16,2184.54,2196.21,2142.24,907047011,-2.34,2.77,14.39
2000-12-30,Dow Jones,2944.0,2963.5,2986.17,2925.41,273057514,-2.61,0.01,3.76
2000-12-31,NASDAQ,3308.8,3310.32,3336.1800000000003,3296.6000000000004,896031933,4.86,8.65,4.48
2001-01-01,NASDAQ,1174.96,1223.99,1262.17,1138.51,425140770,8.05,8.22,7.47
2001-01-02,Dow Jones,1492.01,1503.14,1525.51,1471.03,386307434,8.39,1.23,9.66
2001-01-03,NASDAQ,3234.57,3221.67,3274.06,3172.6,299894690,4.66,3.74,9.85
2001-01-04,Dow Jones,2372.67,2399.89,2430.81,2355.2000000000003,623148811,2.88,6.61,5.8
2001-01-05,NASDAQ,3916.69,3883.7400000000002,3922.34,3837.65,660842336,-0.03,6.52,13.97
2001-01-06,Dow Jones,3609.17,3597.62,3616.9900000000002,3550.97,500805027,9.7,8.6,13.9
2001-01-07,Dow Jones,4382.42,4367.12,4404.27,4355.03,62848013,-0.2,1.4,7.1
2001-01-08,NASDAQ,3769.97,3763.1499999999996,3789.81,3723.24,963052845,6.16,4.3,7.65
2001-01-09,NASDAQ,2719.72,2747.8999999999996,2785.0799999999995,2698.0699999999997,183080684,2.98,0.97,11.13
2001-01-10,NASDAQ,3691.87,3690.29,3720.91,3644.41,280249196,4.13,3.9,10.62
2001-01-11,S&P 500,2101.52,2130.92,2150.33,2079.0099999999998,955372695,0.9,0.15,6.97
2001-01-12,S&P 500,2225.25,2232.9,2241.44,2188.03,938275278,9.47,8.98,7.39
2001-01-13,S&P 500,4155.94,4140.15,4167.28,4116.799999999999,632029598,3.58,5.27,6.52
2001-01-14,Dow Jones,2785.68,2816.68,2845.46,2774.29,595104848,9.07,8.5,5.06
2001-01-15,NASDAQ,4193.52,4167.35,4214.6900000000005,4157.38,315112139,-4.89,0.6,7.96
2001-01-16,Dow Jones,4289.69,4262.129999999999,4315.44,4240.859999999999,72716605,3.59,2.27,10.92
2001-01-17,S&P 500,4430.25,4430.7,4439.23,4392.48,977994581,5.76,2.59,11.65
2001-01-18,NASDAQ,4666.54,4642.62,4699.69,4612.37,267039958,6.18,3.87,12.13
2001-01-19,Dow Jones,2723.94,2674.85,2766.57,2640.42,272709529,8.57,8.03,6.87
2001-01-20,NASDAQ,2275.47,2290.2999999999997,2303.2,2261.35,453415309,-4.93,3.87,11.94
2001-01-21,Dow Jones,3328.79,3329.9,3354.48,3304.72,613965515,-5.0,2.05,2.08
2001-01-22,NASDAQ,2484.69,2479.2400000000002,2533.4700000000003,2477.0200000000004,29231793,2.08,0.65,8.2
2001-01-23,S&P 500,3404.3,3451.0,3467.66,3363.42,894416003,-4.56,0.79,12.32
2001-01-24,S&P 500,3822.34,3829.46,3859.21,3772.8500000000004,71694394,9.62,7.6,10.19
2001-01-25,NASDAQ,3753.62,3789.96,3794.4700000000003,3733.2799999999997,493537197,-1.67,4.45,8.16
2001-01-26,Dow Jones,2498.21,2462.16,2528.51,2461.6099999999997,663250162,2.09,7.26,10.38
2001-01-27,S&P 500,1667.44,1674.3600000000001,1678.8400000000001,1658.95,756946108,-4.08,6.82,13.79
2001-01-28,S&P 500,2722.12,2758.92,2806.88,2689.49,867962828,2.83,1.35,9.36
2001-01-29,S&P 500,1570.38,1578.69,1614.47,1539.7800000000002,103246200,0.7,1.43,12.4
2001-01-30,NASDAQ,4560.39,4582.1900000000005,4621.6,4521.0,167664189,-4.33,7.55,14.75
2001-01-31,NASDAQ,2383.51,2370.71,2418.7200000000003,2358.02,222426486,0.03,7.21,11.17
2001-02-01,Dow Jones,1617.84,1577.08,1647.33,1538.8999999999999,890591633,0.87,3.78,9.45
2001-02-02,Dow Jones,1101.79,1097.58,1124.29,1063.1799999999998,897545642,9.85,0.77,2.49
2001-02-03,Dow Jones,3583.29,3572.74,3626.21,3556.6,199770587,-1.88,0.12,6.87
2001-02-04,NASDAQ,3547.61,3584.32,3632.1600000000003,3520.34,117653925,3.17,2.88,9.35
2001-02-05,NASDAQ,2362.42,2336.82,2387.37,2329.46,564728104,9.81,0.09,12.36
2001-02-06,Dow Jones,1286.85,1333.52,1380.1,1264.2199999999998,530867691,6.88,2.3,7.7
2001-02-07,Dow Jones,2638.52,2684.33,2713.5,2594.46,621099218,9.9,4.2,14.48
2001-02-08,NASDAQ,2244.87,2219.63,2271.79,2198.57,597120493,9.52,1.21,5.53
2001-02-09,Dow Jones,3708.48,3693.29,3731.2,3651.31,106180270,2.34,1.04,11.68
2001-02-10,S&P 500,3423.12,3462.68,3473.14,3393.6099999999997,512530858,5.45,8.96,7.45
2001-02-11,NASDAQ,2458.37,2505.0299999999997,2505.22,2448.7799999999997,589396901,-3.34,5.85,8.32
2001-02-12,Dow Jones,1871.57,1865.9099999999999,1883.6499999999999,1836.85,346500909,1.62,9.34,12.43
2001-02-13,NASDAQ,4952.14,4934.240000000001,4977.63,4908.9400000000005,280799810,7.14,3.46,5.85
2001-02-14,S&P 500,2816.01,2818.6200000000003,2837.6200000000003,2796.0800000000004,673196306,2.58,6.77,3.26
2001-02-15,NASDAQ,3753.1,3771.88,3794.3,3747.12,553470931,5.54,2.05,8.76
2001-02-16,NASDAQ,1562.21,1539.56,1611.24,1518.72,463821194,6.19,6.18,8.87
2001-02-17,NASDAQ,2942.36,2966.01,2983.5200000000004,2938.7200000000003,219593975,-1.2,1.3,12.36
2001-02-18,NASDAQ,1110.15,1065.3200000000002,1132.76,1060.38,866426896,8.14,0.02,14.59
2001-02-19,S&P 500,3021.82,2976.75,3028.5,2955.95,691241596,1.9,9.32,2.72
2001-02-20,NASDAQ,4856.07,4844.7,4858.469999999999,4829.429999999999,380207802,-1.85,5.55,9.69
2001-02-21,NASDAQ,2536.83,2522.18,2575.6,2475.8999999999996,823515184,7.98,9.27,10.86
2001-02-22,Dow Jones,1155.98,1137.54,1184.51,1118.75,992930422,1.27,3.34,14.82
2001-02-23,NASDAQ,1123.82,1122.9199999999998,1161.86,1085.0299999999997,79103714,6.25,3.28,14.25
2001-02-24,Dow Jones,2551.95,2534.02,2559.4399999999996,2507.5099999999998,624213517,3.22,4.01,11.26
2001-02-25,S&P 500,1640.1,1609.33,1668.6899999999998,1574.1299999999999,94697722,0.73,7.06,8.78
2001-02-26,S&P 500,1093.41,1074.3600000000001,1106.0900000000001,1061.3500000000001,535238246,7.15,5.66,4.1
2001-02-27,S&P 500,4024.85,4072.3399999999997,4083.74,3977.75,170369272,3.77,9.25,6.99
2001-02-28,S&P 500,2834.09,2825.2000000000003,2834.67,2798.7000000000003,425064082,0.86,0.25,9.61
2001-03-01,Dow Jones,2156.98,2151.45,2163.5,2109.8799999999997,77195522,-3.36,7.08,11.43
2001-03-02,NASDAQ,4600.33,4607.98,4623.44,4582.08,816133217,8.43,3.3,10.26
2001-03-03,S&P 500,1464.56,1512.8899999999999,1518.7299999999998,1459.55,38687289,-4.47,1.8,11.28
2001-03-04,NASDAQ,4823.68,4797.84,4872.97,4764.150000000001,809171632,7.95,5.1,7.58
2001-03-05,Dow Jones,2255.87,2274.0,2289.43,2255.48,8408040,0.4,5.05,11.46
2001-03-06,Dow Jones,4553.61,4575.21,4581.7300000000005,4529.849999999999,880553429,4.59,1.37,3.87
2001-03-07,Dow Jones,3411.77,3422.5,3432.45,3402.13,420473637,8.83,2.02,4.11
2001-03-08,S&P 500,4306.83,4265.69,4336.22,4234.32,306000439,-2.72,4.08,4.12
2001-03-09,NASDAQ,4936.05,4953.74,4956.94,4887.08,437182298,3.5,4.09,13.58
2001-03-10,NASDAQ,2153.62,2110.0299999999997,2196.74,2086.81,325963220,6.47,3.18,2.99
2001-03-11,NASDAQ,4844.54,4854.15,4902.219999999999,4803.67,881025512,6.36,1.49,12.42
2001-03-12,Dow Jones,2557.93,2581.89,2594.23,2532.54,405309278,2.88,0.04,5.04
2001-03-13,S&P 500,2542.05,2513.15,2564.55,2488.36,881107674,4.37,9.7,8.09
2001-03-14,Dow Jones,2361.55,2395.71,2396.82,2315.03,280480484,6.36,9.43,13.91
2001-03-15,Dow Jones,3165.63,3118.67,3197.67,3074.17,622542337,7.62,4.84,9.62
2001-03-16,NASDAQ,1616.58,1650.96,1671.66,1577.29,429862645,6.43,9.95,4.73
2001-03-17,Dow Jones,3214.85,3210.88,3228.35,3196.07,768108334,0.31,6.74,5.69
2001-03-18,NASDAQ,3166.82,3138.5800000000004,3177.1600000000003,3111.3300000000004,53599432,9.95,0.69,13.97
2001-03-19,S&P 500,4047.61,4010.9900000000002,4080.31,3999.8,971204498,1.52,1.18,7.55
2001-03-20,NASDAQ,4334.6,4379.93,4400.740000000001,4312.400000000001,356296169,-4.63,9.16,9.63
2001-03-21,S&P 500,2761.77,2719.04,2770.75,2694.83,813098047,0.44,6.3,7.98
2001-03-22,NASDAQ,2209.33,2179.24,2243.79,2137.66,641856995,-3.08,8.43,6.92
2001-03-23,Dow Jones,2037.34,2022.12,2065.59,1977.32,95009609,-3.18,8.98,4.9
2001-03-24,Dow Jones,1778.5,1790.52,1833.45,1757.77,377398010,-0.78,4.48,10.92
2001-03-25,S&P 500,1230.59,1235.07,1240.9399999999998,1229.6999999999998,42991207,-4.2,0.49,11.34
2001-03-26,S&P 500,2369.79,2332.35,2409.07,2289.2599999999998,572721525,5.33,1.88,5.57
2001-03-27,S&P 500,2080.99,2059.9599999999996,2114.6699999999996,2051.2499999999995,754573356,-3.89,0.67,12.26
2001-03-28,NASDAQ,4865.67,4839.55,4871.42,4808.46,929319142,-1.95,1.89,13.11
2001-03-29,NASDAQ,3230.84,3202.19,3265.58,3200.94,242418630,-3.61,4.11,13.97
2001-03-30,S&P 500,2389.11,2380.2200000000003,2411.19,2360.2400000000002,898250563,-4.05,1.18,4.1
2001-03-31,Dow Jones,3321.87,3342.27,3389.52,3272.5699999999997,595559630,-0.98,1.67,5.95
2001-04-01,NASDAQ,1556.79,1528.54,1563.87,1523.51,849713419,3.58,4.46,13.18
2001-04-02,NASDAQ,2776.17,2762.84,2808.31,2741.6600000000003,436032239,9.47,3.4,4.58
2001-04-03,NASDAQ,3504.94,3494.03,3524.04,3478.67,569093445,8.13,4.68,2.05
2001-04-04,S&P 500,2955.59,3003.2400000000002,3051.0800000000004,2910.34,788555067,8.14,4.29,13.32
2001-04-05,S&P 500,2607.12,2652.5899999999997,2669.0899999999997,2563.65,38254050,-2.36,6.44,6.24
2001-04-06,S&P 500,4975.39,5005.400000000001,5053.51,4963.51,411571975,-1.03,9.37,7.39
2001-04-07,S&P 500,4521.26,4495.43,4566.33,4491.37,420099334,-3.85,1.08,7.8
2001-04-08,S&P 500,3493.62,3450.42,3507.14,3419.06,819851011,6.68,0.99,13.03
2001-04-09,Dow Jones,3277.51,3259.2000000000003,3317.69,3242.38,173849977,-3.95,8.53,6.39
2001-04-10,Dow Jones,3482.64,3459.3199999999997,3532.42,3425.72,758619276,3.35,5.06,13.6
2001-04-11,S&P 500,1805.25,1805.84,1818.47,1803.64,14900306,-1.28,7.66,10.02
2001-04-12,NASDAQ,2580.55,2608.32,2630.1600000000003,2573.88,754288253,-1.35,2.15,8.85
2001-04-13,S&P 500,1157.84,1193.6699999999998,1219.6799999999998,1123.52,754145158,9.86,8.29,6.23
2001-04-14,Dow Jones,2902.18,2936.6699999999996,2951.4199999999996,2891.56,57747913,6.35,9.24,5.17
2001-04-15,Dow Jones,3172.1,3158.0699999999997,3172.86,3115.1899999999996,754403819,7.55,6.35,10.11
2001-04-16,NASDAQ,1911.0,1929.72,1940.73,1908.07,418703673,3.58,1.06,7.81
2001-04-17,Dow Jones,4856.12,4837.4,4870.22,4826.629999999999,604662562,8.07,8.95,13.84
2001-04-18,S&P 500,4637.82,4593.91,4660.0,4543.98,454667454,4.68,7.92,8.39
2001-04-19,NASDAQ,3888.57,3908.73,3917.29,3866.92,772232825,9.19,7.51,8.65
2001-04-20,S&P 500,3133.55,3084.53,3177.21,3049.38,988769752,-0.78,0.37,7.42
2001-04-21,S&P 500,4479.88,4470.8,4515.13,4461.67,146068508,3.93,7.99,12.26
2001-04-22,NASDAQ,1522.61,1505.55,1526.87,1475.06,332357559,5.35,1.38,7.52
2001-04-23,S&P 500,4162.04,4181.38,4213.88,4125.73,882697483,0.89,2.22,5.5
2001-04-24,Dow Jones,1499.28,1525.8999999999999,1558.58,1483.56,289309490,8.2,5.77,13.21
2001-04-25,S&P 500,4176.84,4157.25,4224.650000000001,4115.81,214424494,9.7,2.65,9.76
2001-04-26,NASDAQ,2103.07,2134.23,2134.38,2072.9,713930215,2.41,6.61,9.69
2001-04-27,NASDAQ,4508.36,4487.75,4520.759999999999,4468.29,168464779,0.86,6.08,9.94
2001-04-28,NASDAQ,4776.17,4770.8,4822.56,4742.92,206514227,2.08,1.08,11.34
2001-04-29,S&P 500,1595.18,1617.88,1664.49,1566.3400000000001,214009221,7.79,6.56,6.07
2001-04-30,NASDAQ,2850.7,2869.99,2906.02,2842.4199999999996,859131707,4.68,9.24,2.44
2001-05-01,NASDAQ,4923.95,4972.69,5010.98,4903.8099999999995,119279049,-4.33,1.61,12.54
2001-05-02,S&P 500,2933.63,2906.15,2938.2000000000003,2888.98,652404609,3.13,5.97,3.68
2001-05-03,Dow Jones,4454.19,4470.419999999999,4496.109999999999,4434.139999999999,352611255,-4.74,3.42,11.38
2001-05-04,S&P 500,3354.93,3365.8999999999996,3377.4799999999996,3316.87,353053228,6.68,4.6,3.07
2001-05-05,NASDAQ,2501.32,2542.8300000000004,2551.8900000000003,2477.19,411322328,-0.08,2.87,6.88
2001-05-06,NASDAQ,2143.13,2108.77,2183.65,2061.75,781032710,2.08,3.54,2.82
2001-05-07,S&P 500,1812.89,1838.0700000000002,1844.8200000000002,1798.21,478863399,6.98,0.29,8.79
2001-05-08,Dow Jones,4047.19,4054.02,4077.45,4026.4,337394582,-4.3,9.82,10.49
2001-05-09,NASDAQ,2546.16,2523.6299999999997,2593.0899999999997,2484.2799999999997,650928943,-2.62,6.25,4.23
2001-05-10,NASDAQ,3045.1,3042.54,3054.39,3015.24,960586442,0.97,5.01,6.83
2001-05-11,NASDAQ,2969.3,2952.6800000000003,3018.2000000000003,2925.3300000000004,176287417,-1.55,3.84,14.09
2001-05-12,S&P 500,3309.12,3317.0499999999997,3366.7599999999998,3306.45,341533667,0.07,5.39,7.75
2001-05-13,NASDAQ,4462.31,4501.21,4528.99,4442.38,940800112,9.97,3.8,12.43
2001-05-14,Dow Jones,4922.96,4929.89,4938.400000000001,4909.42,987497327,7.38,3.6,14.05
2001-05-15,NASDAQ,2630.34,2643.51,2659.32,2580.3700000000003,968608434,8.26,4.64,14.67
2001-05-16,NASDAQ,4310.08,4311.95,4333.17,4294.66,900488086,9.06,2.76,13.68
2001-05-17,Dow Jones,4058.11,4013.23,4073.58,3969.01,715142970,0.11,1.8,6.13
2001-05-18,NASDAQ,3294.12,3267.41,3308.15,3233.6,855190058,-0.54,5.57,14.51
2001-05-19,S&P 500,4824.19,4823.389999999999,4872.799999999999,4806.339999999999,365875782,-1.49,8.43,12.56
2001-05-20,S&P 500,1801.9,1782.92,1809.5700000000002,1755.74,262053146,7.45,1.53,12.88
2001-05-21,S&P 500,1437.06,1405.24,1473.73,1363.21,467533964,5.19,0.33,2.2
2001-05-22,Dow Jones,4415.85,4416.26,4416.280000000001,4371.68,637856498,-1.46,2.47,14.41
2001-05-23,NASDAQ,2756.6,2738.88,2786.41,2730.86,881608400,0.65,9.8,12.12
2001-05-24,S&P 500,4387.88,4363.6900000000005,4433.68,4346.710000000001,234832863,2.6,8.29,11.98
2001-05-25,Dow Jones,4572.36,4568.759999999999,4586.759999999999,4551.999999999999,121138393,2.92,5.96,3.06
2001-05-26,NASDAQ,1249.83,1213.1599999999999,1259.11,1211.06,1636024,8.33,9.29,5.02
2001-05-27,Dow Jones,4533.86,4576.63,4609.21,4503.95,584603323,0.71,4.45,14.51
2001-05-28,S&P 500,2793.28,2830.05,2865.6800000000003,2750.5400000000004,741245653,8.63,9.83,8.51
2001-05-29,S&P 500,3041.73,3062.4900000000002,3096.8900000000003,3022.65,88779724,1.62,2.96,7.17
2001-05-30,S&P 500,3506.37,3466.99,3522.3399999999997,3429.99,739023804,6.2,2.4,12.92
2001-05-31,Dow Jones,4705.53,4733.12,4745.73,4674.139999999999,307124555,8.95,6.38,3.14
2001-06-01,Dow Jones,1076.46,1107.26,1155.06,1057.68,465487238,8.61,3.78,7.42
2001-06-02,S&P 500,2907.37,2934.15,2980.31,2900.3199999999997,854645312,-4.15,6.26,6.88
2001-06-03,Dow Jones,3750.89,3712.29,3773.7599999999998,3676.82,829647072,-1.91,3.05,6.55
2001-06-04,S&P 500,3890.83,3905.22,3947.5299999999997,3848.1,826405683,2.15,6.18,6.0
